Numero_Decreto;Data_Decreto;Tipologia;CUP;Capitolo_di_Spesa;Piano_Gestionale;Ministero;Importo_EUR;Documento;Cartella
4;12-01-2022;Decreto Interministeriale;C51B17000190003;7582;;ITOLO;6.109.313,00;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D31B20000130001;7582;;ITOLO;6.109.313,00;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;F71B18000480002;7582;;ITOLO;6.109.313,00;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;J62C17000170001;7582;;ITOLO;6.109.313,00;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D12C18000230002;7582;;ITOLO;6.109.313,00;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D81B19000330002;7582;;ITOLO;6.109.313,00;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;B21B20001130002;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;B17C20000070002;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;H71B15000560002;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D91B19000760002;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D31B19000550002;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;G69J20000430002;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;C92C17000200001;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;C31B21000190009;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;J81B16000730001;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;B89J19000490001;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;G89F17000170001;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;E73H17000030002;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;B81G18001030001;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D71B17002330003;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;H11B17001060003;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;C51B17000190003;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D31B20000130001;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;F71B18000480002;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;J62C17000170001;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D12C18000230002;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D81B19000330002;7582;1;ITOLO;021;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;B21B20001130002;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;B17C20000070002;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;H71B15000560002;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D91B19000760002;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D31B19000550002;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;G69J20000430002;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;C92C17000200001;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;C31B21000190009;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;J81B16000730001;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;B89J19000490001;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;G89F17000170001;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;E73H17000030002;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;B81G18001030001;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D71B17002330003;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;H11B17001060003;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;C51B17000190003;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D31B20000130001;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;F71B18000480002;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;J62C17000170001;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D12C18000230002;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D81B19000330002;7582;1;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;B21B20001130002;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;B17C20000070002;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;H71B15000560002;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D91B19000760002;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D31B19000550002;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;G69J20000430002;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;C92C17000200001;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;C31B21000190009;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;J81B16000730001;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;B89J19000490001;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;G89F17000170001;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;E73H17000030002;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;B81G18001030001;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D71B17002330003;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;H11B17001060003;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;C51B17000190003;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D31B20000130001;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;F71B18000480002;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;J62C17000170001;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D12C18000230002;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D81B19000330002;7582;;ITOLO;;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;B21B20001130002;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;B17C20000070002;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;H71B15000560002;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D91B19000760002;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D31B19000550002;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;G69J20000430002;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;C92C17000200001;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;C31B21000190009;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;J81B16000730001;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;B89J19000490001;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;G89F17000170001;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;E73H17000030002;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;B81G18001030001;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D71B17002330003;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;H11B17001060003;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;C51B17000190003;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D31B20000130001;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;F71B18000480002;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;J62C17000170001;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D12C18000230002;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;D81B19000330002;7582;;ITOLO;27.500;DM 4 12.01.2022.pdf;Decreto interministeriale n_ 4 del 12_01_2022
4;12-01-2022;Decreto Interministeriale;;;;;;ufficio controllo Corte dei Conti.pdf;Decreto interministeriale n_ 4 del 12_01_2022
414;23-12-2022;Decreto Interministeriale;;;;;;DI_414.2022.pdf;Decreto Interministeriale n_ 414 del 23_12_2022
417;28-12-2022;Decreto Interministeriale;;1315;;ITOLO;;M_INFR.GABINETTO.REG_DECRETI(R).0000417.28-12-2022.pdf;Decreto interministeriale n_ 417 del 28_12_2022
417;28-12-2022;Decreto Interministeriale;;;;;;Registrazione CdC 417.pdf;Decreto interministeriale n_ 417 del 28_12_2022
417;28-12-2022;Decreto Interministeriale;;;;;;Registrazione UCB 417.pdf;Decreto interministeriale n_ 417 del 28_12_2022
418;28-12-2022;Decreto Interministeriale;;;;;;M_INFR.GABINETTO.REG_DECRETI(R).0000418.28-12-2022.pdf;Decreto interministeriale n_ 418 del 28_12_2022
418;28-12-2022;Decreto Interministeriale;;;;;;Registrazione CdC 418.pdf;Decreto interministeriale n_ 418 del 28_12_2022
418;28-12-2022;Decreto Interministeriale;;;;;;Registrazione UCB 418.pdf;Decreto interministeriale n_ 418 del 28_12_2022
421;29-12-2022;Decreto Interministeriale;;;;;;Allegato_1_bollinato.pdf;Decreto interministeriale n_ 421 del 29_12_2022
421;29-12-2022;Decreto Interministeriale;;;;;;Allegato_2__Allegato_tecnico_metodologia_Bollinato.pdf;Decreto interministeriale n_ 421 del 29_12_2022
421;29-12-2022;Decreto Interministeriale;;;;;;Allegato_n._3_PIR_bollinato.pdf;Decreto interministeriale n_ 421 del 29_12_2022
421;29-12-2022;Decreto Interministeriale;;1315;;ITOLO;;M_INFR.GABINETTO.REG_DECRETI(R).0000421.29-12-2022.pdf;Decreto interministeriale n_ 421 del 29_12_2022
421;29-12-2022;Decreto Interministeriale;;;;;;Registrazione CdC 421.pdf;Decreto interministeriale n_ 421 del 29_12_2022
421;29-12-2022;Decreto Interministeriale;;;;;;Registrazione UCB 421.pdf;Decreto interministeriale n_ 421 del 29_12_2022
436;05-11-2021;Decreto Interministeriale;;;;;;D.Interm.n. 436.pdf;Decreto interministeriale n_ 436 del 5_11_2021
436;05-11-2021;Decreto Interministeriale;;;;;;Registrazione CdC 436.pdf;Decreto interministeriale n_ 436 del 5_11_2021
436;05-11-2021;Decreto Interministeriale;;;;;;Registrazione UCB 436.pdf;Decreto interministeriale n_ 436 del 5_11_2021
441;31-12-2022;Decreto Interministeriale;;1314;1;;;D.I. n.441del31.12.2022.pdf;Decreto interministeriale n_ 441 del 31_12_2022
441;31-12-2022;Decreto Interministeriale;;;;;;Registrazione CdC 441-2022.pdf;Decreto interministeriale n_ 441 del 31_12_2022
441;31-12-2022;Decreto Interministeriale;;;;;;registrazione UCB 441.pdf;Decreto interministeriale n_ 441 del 31_12_2022
482;30-11-2021;Decreto Interministeriale;;1315;;ITOLO;;DM 482.pdf;Decreto interministeriale n_ 482 del 30_11_2021
482;30-11-2021;Decreto Interministeriale;;;;;;Registrazione CdC 482.pdf;Decreto interministeriale n_ 482 del 30_11_2021
482;30-11-2021;Decreto Interministeriale;;;;;;Registrazione UDC 482.pdf;Decreto interministeriale n_ 482 del 30_11_2021
483;30-11-2021;Decreto Interministeriale;;;;;;DM 483.pdf;Decreto interministeriale n_ 483 del 30_11_2021
483;30-11-2021;Decreto Interministeriale;;;;;;Registrazione CdC 483.pdf;Decreto interministeriale n_ 483 del 30_11_2021
483;30-11-2021;Decreto Interministeriale;;;;;;Registrazione UDC 483.pdf;Decreto interministeriale n_ 483 del 30_11_2021
489;02-12-2021;Decreto Interministeriale;;;;;;M_INFR.GABINETTO.0000489.02-12-2021.pdf;Decreto interministeriale n_ 489 del 02_12_2021
489;02-12-2021;Decreto Interministeriale;;;;;;Registrazione CdC 489.pdf;Decreto interministeriale n_ 489 del 02_12_2021
489;02-12-2021;Decreto Interministeriale;;;;;;Registrazione UCB 489_0.pdf;Decreto interministeriale n_ 489 del 02_12_2021
492;03-12-2021;Decreto Interministeriale;J79J21012000006;;;;;Allegato 1_SA AdSP, ANAS, RFI_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;J44G19000010001;;;;;Allegato 1_SA AdSP, ANAS, RFI_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;B37H20021110005;;;;;Allegato 1_SA AdSP, ANAS, RFI_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;D51B21003550001;;;;;Allegato 1_SA AdSP, ANAS, RFI_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;J54E21004790008;;;;;Allegato 1_SA AdSP, ANAS, RFI_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;F54E14001200001;;;;;Allegato 1_SA AdSP, ANAS, RFI_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;F94E14001510001;;;;;Allegato 1_SA AdSP, ANAS, RFI_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;F51J19000040005;;;;;Allegato 1_SA AdSP, ANAS, RFI_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;F51B21004930005;;;;;Allegato 1_SA AdSP, ANAS, RFI_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;F38I21001020005;;;;;Allegato 1_SA AdSP, ANAS, RFI_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;F97H21009030005;;;;;Allegato 1_SA AdSP, ANAS, RFI_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;I61B21002290005;;;;;Allegato 1_SA AdSP, ANAS, RFI_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;I67G19000030001;;;;;Allegato 1_SA AdSP, ANAS, RFI_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;D21B19000280006;;;;;Allegato 1_SA AdSP, ANAS, RFI_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E77H21011750006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E77H21011760006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E77H21011770006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E37H21010820006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E37H21010830006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E57H21009020006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E37H21010750006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E57H21008960006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E57H21008970006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E27H21008350006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E73D21005570006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E37H21010760006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E37H21010770006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E81B21006630006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E89J21017180006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E81B21006640006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E94E21043610006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E97H21010050006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E57H21008980006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E37H21010780006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E17H21010970006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E37H21010790006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E47H21009860006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E91B21006020006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E67H21008420006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;E97H21010060006;;;;;Allegato 2_SA ZES_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;;;;;;Allegato 3_Indicazioni sul principio DNSH_0.pdf;Decreto interministeriale n_ 492 del 03-12-2021
492;03-12-2021;Decreto Interministeriale;;;;;;DM 492 del 03-12-2021.pdf;Decreto interministeriale n_ 492 del 03-12-2021
497;07-12-2021;Decreto Interministeriale;;1314;1;;;DI 497del07.12.2021.pdf;Decreto interministeriale n_ 497 del 07_12_2021
497;07-12-2021;Decreto Interministeriale;;;;;;Registrazione-CorteConti.pdf;Decreto interministeriale n_ 497 del 07_12_2021
497;07-12-2021;Decreto Interministeriale;;;;;;REGISTRAZIONE-UfficioCentraleBilancio.pdf;Decreto interministeriale n_ 497 del 07_12_2021
497;07-12-2021;Decreto Interministeriale;;;;;;TabellaRiparto-Ant.2020.pdf;Decreto interministeriale n_ 497 del 07_12_2021
498;07-12-2021;Decreto Interministeriale;;1314;;ITOLO;;DI-498-del07.12.2021.pdf;Decreto interministeriale n_ 498 del 07_12_2021
498;07-12-2021;Decreto Interministeriale;;;;;;Registrazione-CorteConti_0.pdf;Decreto interministeriale n_ 498 del 07_12_2021
498;07-12-2021;Decreto Interministeriale;;1314;1;;;REGISTRAZIONE-UfficioCentraleBilancio_0.pdf;Decreto interministeriale n_ 498 del 07_12_2021
498;07-12-2021;Decreto Interministeriale;;;;;;Tabella_riparto_2020-bollinato__Antic..pdf;Decreto interministeriale n_ 498 del 07_12_2021
513;16-11-2020;Decreto Interministeriale;;;;;;CorteConti.pdf;Decreto Interministeriale N_ 513 del 16_11_2020
513;16-11-2020;Decreto Interministeriale;;1314;1;;;DI-513del16.11.20.pdf;Decreto Interministeriale N_ 513 del 16_11_2020
513;16-11-2020;Decreto Interministeriale;;;;;;UCB.pdf;Decreto Interministeriale N_ 513 del 16_11_2020
538;12-12-2018;Decreto Interministeriale;;;;;;Decreto Interministeriale n. 538 del 12.12.2018.pdf;Decreto Interministeriale n_ 538 del 12_12_2018
546;31-12-2021;Decreto Interministeriale;;1318;1;ITOLO;;386-Impegno-Cap.1318-PG1.pdf;Decreto interministeriale n_ 546 del 31_12_2021
546;31-12-2021;Decreto Interministeriale;;1318;5;ITOLO;;386-Impegno-Cap.1318-PG1.pdf;Decreto interministeriale n_ 546 del 31_12_2021
546;31-12-2021;Decreto Interministeriale;;;;;;Allegato_al_DI+546_bollinato+(1)TPL.pdf;Decreto interministeriale n_ 546 del 31_12_2021
546;31-12-2021;Decreto Interministeriale;;;;;;DD 546 riparto.pdf;Decreto interministeriale n_ 546 del 31_12_2021
547;31-12-2021;Decreto Interministeriale;;;;;;Ristori polcevera DI prot. n..0000547.31-12-2021 (1).pdf;Decreto interministeriale n_ 547 del 31_12_2021
568;10-12-2020;Decreto Interministeriale;;1314;1;;;DI_568_-_CCNL_anni_2016-2018_legge_58.pdf;Decreto Interministeriale n_ 568 del 10_12_2020
568;10-12-2020;Decreto Interministeriale;;;;;;Registrazione-CorteConti.pdf;Decreto Interministeriale n_ 568 del 10_12_2020
